"B000HVYPH6:waste_of_money:mary_""mary""",B000HVYPH6,"VERY, VERY, WEIRD fit. Too short, too wide, tiny ankles, very big and loose above ankle",-1,0.0
B000AFDDI6:wrong_size:j._sawyer,B000AFDDI6,"Ordered large, got ""youth large"", too small. Threw out receipt before checking. My bad. wife now wears T-shirt to work out in",0,0.0
B000MN0O24:broken:thomas_m._vaughan,B000MN0O24,"Used the jump rope maybe 3-4 times and the handle broke off, you would expect a quality jump rope for the price but don't count on it. Then again it could have just been mine",-1,0.0
B0000AFSU4:overcharged_on_order:chris_l.a.cal,B0000AFSU4,"My original order was 1 pair of tennis shoes missing so when I had to re-order the 2nd pair of identical tennis shoes, I was overcharged and also had to pay shipping fees again. I tried several times to resolve this problem via Amazon and the shipping co. Bealls Florida, but was basically ignored and never received my refund. I find this to be deceitful and poor customer service",-3,0.0
"B0009PHLOO:looks_good_but_breaks_easy_:c._combs_""13_shygurl_13""",B0009PHLOO,I got these for christmas in 06 and they looked great on me. Last week I took them to school and I put them in the small pouch of my backpack and at then at the end of the day i took them out at on of the sides had completley snaped in half.There was no way to repair them. These glasses look good but dont waste your money on these. Really cheap. I am very unhappy. =(,3,0.0
"B0002V2YI8:attractive,but_do_not_wear_well:lori_l._graham_""yose""",B0002V2YI8,"I wore these socks once to a wedding; they had a ""run"" in them within a couple of hours. Admittedly it was an outdoor wedding, involving a longish walk on a dirt road, but it's not as if I was crashing through the underbrush (I was wearing a nice outfit and had no desire to get messed up). Bummer the socks got ruined so fast; they were really pretty :-(",-2,0.0
"B0007P9374:not_water_proof:peggy_j._baillie_""d._baillie""",B0007P9374,"This jacket is wind and water resistant, but not waterproof.  I was soked through after first rain. I use it mainly for wind block while biking now",0,0.0
B000GDKV8C:don't_bother:a._neel,B000GDKV8C,"A sports bra is supposed to keep the jiggling in check when you exercise, but this one doesn't.  Also, the construction leaves something to be desired.  It's very scratchy around the back of the straps and the hooks, where the seams are sewn.  I bought two.  After trying them several times, I gave up and sent them to charity.  Don't bother",2,0.0
"B000AQUGGC:what_do_these_sizes_mean?:j._estep_""j._estep""",B000AQUGGC,"Are customers to guess what is a ""small"" size compared to a ""large size?"" Is the small for a todder, pre-schooler or teenager? What a waste of time trying to find information on this web-site about the sizes.",0,2.5
B000AQUGGC:would_be_nice_to_know_what_the_sizes_represent_in_numbers:s.h.,B000AQUGGC,"Would love to order these, but sizes are not clear.  Does small fit a toddler, is small a size 7?  Not sure how to order.",5,2.5
"B000EU0JMK:nice_look,_poor_fit:cw_""cw""",B000EU0JMK,"Perhaps a pediatrist who knows better designed this shoe's insert, but I hated it. It felt half-there. There was good cushion at the back and felt like none at the front - like those ""orthotic"" deals that come on infomercials. Well, it didn't feel good on my tender forefoot so I sent them back.On the other hand, the shoe looked great. I guess, if you really want it, shoe can go shopping for some Dr. Scholl's",6,0.0
B0009QWPJY:not_much_fun_to_wear:tokyo_mum,B0009QWPJY,This cardigan doesnt have proper buttonholes just cut slits that are both ugly and will not last long. The texture went bobbly after one day near the arms,-4,0.0
"B000H40TWI:sooooo_disappointed:nicole_moyer_""nicole""",B000H40TWI,"I love Nine West shoes, but these boots are not made like Nine West.It didn't help that when I received them they were damaged. I purchased 3 other pairs of Nine West shoes from Amazon and LOVE them but these boots stink!!",7,0.0
B000FKDFF2:i_lost_my_money:o._leon,B000FKDFF2,"I received my sunglasses last week, they are increibles but they arrived in deficient conditions. they have three lines on them, and simply I feel that I lost my money.  I think that you should pay attention to the way eyeglasses are packed for transportatio",0,2.5
B0001452V2:sizing_wrong:p._bell,B0001452V2,I like how smooth it is under t-shirts but the size is out. I ordered my usual 34B but found it too small. 34B fits in other brands so I know it's not because I've got bigger,2,0.0
B000CRYY8U:sizes_are_cut_small:d._drew,B000CRYY8U,The shirt is of ok quality but the design is hard to see and will probaby wash off quickly.  Be sure to order a size bigger than you normally would as it is cut small.  Also my personal opinion is the shipping charge for this very light item is a little excessive,-1,0.0
"B0001ZO4VU:still_a_wedgie:tony_""sfsportsjock""",B0001ZO4VU,"This is not a jockstrap.  It is a thong and is inappropriate for any sporting activity.  I tried wearing it as regular underwear but found it incredibly uncomfortable, let alone not exactly hygenic!  No surprise that they are phasing them out of their lineup.  Probably the only uncomfortable underwear made by RIPS",0,0.0
"B0002ZQUAW:terrible!:astelia_campos_""astelia""",B0002ZQUAW,"The corset looks so pretty... its a pretty material... It can hold you YES... it has a boning made of some crappy material... after wearing it I noticed something was poking Me... both ends the top and the bottom... well when I take a look it looks like the type of thing guys use to fish line. It hurted so bad... so I tried to ""snip"" it with some nail clippers.. they just keep on coming and coming... it totally sucks.. now I cant even use it without thinking of a painful experience",5,1.5
B000JNJTNW:rockport_sizes_not_normal:david_e._schaeffer,B000JNJTNW,"I bought one pair of shoes and returned them, they were to large. Bought another pair and hoped that I would adjust to the shoe, I haven""t. I have worn the shoes now and can not return them. I plan to give them away to someone they may fit. I will never order shoes again, I learned my lesson.I agree with the other review good quality in the manufacturing poor design as far as the size.I believe rockport made a mistake with the size and fit and thats why they are being sold for a discounted price. I will go to a shoe depatment and try on the shoes before I buy, as I have in the past",0,1.6666666666666667
"B000JNJTNW:disappointed_brat:stephen_c._smith_""chosen_by_god""",B000JNJTNW,"Boots are very, very, dark brown, look nothing like the picture, fit poorly, an item that has to be fitted before purchasing",2,1.6666666666666667
"B000NX06JE:not_impressive,_rather_disapointing.:r._j._munoz_""riverstone""",B000NX06JE,"I recieved this item yesterday.  Initaly I was very happy, it changed my 8GB black ipod into a green ipod and did a rather good job of it.  The inner skin is a clear white-ish frosted color allowing the original ipod color to show through, I would have preferred an opaque white, but it did not look terribly bad with the green, though blue, red, or any other color than green would have been better with the black I had not the inital foresight to picture this. I was still pretty happy at this point. The hip-clip was removed right away, I have been looking for a nano cover that would allow me to dock to my Logitech MM50 (portable speaker)  without taking it out of the case, eureka, this case did that, without the clip of course.  The lanyard was an added bonus until earlier today I discovered the clips that held the lanyard in place had widened the aperature connections on the iPod nano, so that I would never trust it on the lanyard for fear it would fall off and be lost.  Well, I was still happy with the color change and the ability to sit in my portable speakers without taking it off. Unitl, I discovered a surface scratch on the green coloring of the case. Now, despite the fact that this is the ""Aluminum"" iSkin Duo, this was not the case at all.  The green metalic colored plastic is painted with an aluminum look.  Okay that was still acceptable, until, I discovered what looked to be a surface layer peeling off, sugesting that eventualy the color would flake away. That was it, that was the broke back camel inducement, and now I am the proud owner of a case that I will never be happy with. At first I had been all excited, and was considering the purchase of other colors, not now, this in my consideration was a waste of money. Hopefully I'll confirm that my ipod can still link to the cradle inspite of the clip damage the lanyard has done.SincerlyRo",9,0.0
"B000FK17FM:do_not_buy_this:j._atkinson_""jo_knows""",B000FK17FM,This robe virtually fell apart when I washed it.  It stained the inside of my washing machine.  It raveled before I even got a chance to wear it.  Do not buy this product.  I got the burgandy one.  I am so disappointed by this product I may stop shopping at Amazon,2,0.0
B000BJV6US:not_for_short_women:rhonda_l._newhall,B000BJV6US,"These pants did not look good on me.  They seem built for thin people.  While not obese, I am not a stick figure either and these just did not flatter me.  The material is nice, though",3,0.0
"B00006X8W0:horrible_pant-horrible_service:tammy_schmitt_""voleeballfanatic""",B00006X8W0,"I purchased these for my fiance to wear for our beach wedding in Puerto Rico.  The quality is horrendous, the cut is for MC Hammer not real men, and the company charged me over $22.00 to ship them to me and then told me I wanted them Fed EX.  Not true, the pants were returned, the rest of my order cancelled and I will never purchase anything from this company again",-7,0.0
B0007Z2MNG:horible!:lisa_i._johns,B0007Z2MNG,"Do not waist your money on this item! It looks so unnatural. The padding is only on the side of the butt cheeks, doesnt cover the whole butt so you can definitly detect the padding. I was so disapointed when I tried it on.",0,0.0
B000FL18AK:a_paper_bag...:t._gage,B000FL18AK,"While I was a little wary of ordering a jacket for $20 online, I went ahead and ordered this one. It seemed like it was made of durable material, and looked snazzy. When it came in the mail today, it was stuffed in a first class envelope with another t-shirt [which I really like!]. I was anxious to see what it was like.This jacket is /literally/ made of the material used for FedEx envelopes. Sounds cool, huh? The jacket is extremely thin, and feels like you're wearing a paper bag. While I appreciate the prompt service of the people at Andrew Christian, they will probably see my jacket returned within the next couple of weeks",2,0.0
"B000E7MZGG:tight_fit,_lining_is_poor.:john_f._panarelli_""old_amazoner""",B000E7MZGG,"The jacket is cut undersized, typical of foreign makes with poor quality control. The lining in the sleeve keeps coming ot at the wrist which interferes with activity. Exterior shell has nice feel, but overall, a poor piece of work",-3,0.0
"B0009R3HB8:poor_quality,_cheaply_made.:k._burlingame_""kitten""",B0009R3HB8,"We purchased these boots for my husband who works in the construction field(mainly insulation instalation) which requires him to climb in high places, walk on trusses, and also be under floors sometimes in standing water and other harsh weather conditions. In my opinion these boots DO NOT have ""heavy duty"" rubber soles at all but cheap soles that start to rub and crumble almost immediately under working conditions. There is also no arch or foot support inside the boot itself. There is a piece of leather saying ""Made in China"" and that's it. The tag even reccomends getting some sort of insole. The worst part is that on the tag of the boot it states that you should get the next size up than what your normal boot size is. The seller did not state this fact. All in all, if you are purchasing these boots for long term wear or work related activities I DO NOT reccomend them. If they are for a teenager making a fashion statement or for a Halloween costume they're perfect",-1,0.0
B000BNKO1G:these_shoes_are_loud!:j._faidley,B000BNKO1G,"I did realize that these shoes squeaked, but I didn't anticipate how loudly that squeak would be! I doubt my girls could hear anything over the sound their shoes were making- I know I couldn't",0,0.0
"B000BU5PAO:an_amusing_hat,_but_be_informed...:everett_hall",B000BU5PAO,"Judging from the picture, I thought this thing looked like a turban!  It actually has no wrapped fabric, but is a firmly fitting cap.  Hidden in the back is an elastic band that will adjust for larger heads, which is attached to the edges of an ugly looking triangular gap.  Aside from this, the coloring is too bold.  Old Glory will select random coloration for each customer, but my selection has over twice the color variety as the one in the picture!  I don't see how I can wear it without attracting stares",-2,0.0
B000L3PF1U:not_comfortable_for_workout:cs,B000L3PF1U,"This is definitely not something I would want to wear while working out.  Even with mild exercise the lining feels sticky, and the fabric does not appear to breathe.  I'd rather wear cotton jersey pants than this.  For cooler weather, I'd prefer something like a good pair of tights (Sugoi for example)",1,0.0
"B000AMCGK0:love_victorinox_but_this_bag_had_issues._:g._miller_""madlinux.com""",B000AMCGK0,"I love that little white cross on red and normally expect a quality product when I buy them. I had this bag for about 2 months of daily use before the two serious failures appeared.In two locations on the bag the nylon came unstitched: One hole along one of the side panels and the other under the handle. It would appear to me that the inside portion of the nylon wasn't properly sealed/Melted together to prevent the material from becoming unwoven. The handle came about half-way separated from it before I stopped using it. This is a really disappointing thing for me because in the age of globalization, quality always loses to low price and there seems to be fewer and fewer opportunities to buy really quality products without fear that it is crap with a high pricetag. I would advise Victorinox to pay attention to quality assurance before people abandon their products as overpriced junk products by a company who has sold out quality for price. Some of us are ready and willing to pay a higher price for a quality product.",0,0.0
B000JSRPQA:this_needs_a_bra:k._epps,B000JSRPQA,"I loved the concept of this item, but it didn't live up to my expectations.  The top was extremely loose in the bra portion and provided no support.  The pants, however, were comfortable and I really loved them.  The top needs to be reworked",2,0.0
B000GC1ZDI:not_what_i_thought._:janice_montelione,B000GC1ZDI,I have white everlast boxing shoes and they are very comfortable and I thought these ones were the same. the difference is that the other ones have soft parts in it where the feet move when boxing.  The black ones are uncomfortable in the back side where the division of the shoe is.  They don't move well.  plus they charged almost $ 20. for shipping. so I ended up paying a lot for them.,2,2.0
"B0007LXT8W:functional:the_delightful_one_""well_read""",B0007LXT8W,"a)the quality is not that great. b)the socks are not skid proof. BUTits good to have 8 pairs because somehow the curse of missing socks will hit babies socks too. sometimes they pull them off while takig a walk, at restaraunts, friends' homes, and sometimes the dryer eats them.:",3,0.0
"B000LNOYBM:review_on_acu_polar_fleece_cap:m._hecker_""armygirl""",B000LNOYBM,"The bought 3 polar fleece caps and they are all one size fits all, but either I have a big head or something becuase it doesn't cover my ears all the way. As for my husband that actually has a small head it fits him fine. So I guess if you have a big head don't get it becuase it will not cover your ears.",1,0.0
"B0001EKI0W:product_looks_good,_smells_bad:m._morton",B0001EKI0W,"I was happy at the appearance of the bag, but was extremely disappointed in the smell of the backpack.  I received it around Christmas time and have had it hanging outside since hoping to air out the smell.  It still smells making it unable to use",1,0.0
"B0000720HO:ok,_i_guess:lexi's_mom",B0000720HO,"I bought this dress in black.  Good news--- it does flatter your postpartum shape.  Bad news--- the pockets for the nursing pads don't go where they should, causing leakage.  Worse, the color black showed milk stains after I leaked.  Definitely not worth the price.  How important is your figure when you're sleeping anyway",0,4.5
B000BNMAJ0:this_is_not_a_follow-on_from_the_sawtooth:john_doe,B000BNMAJ0,"A good trail shoe has a shank that will help navigate rocky/boulder type terrain. The previous model called the Sawtooth had the shank, and the Tigertooth does not. I recommend an all terrain tennis shoe before this shoe. By the way, I just loved the Sawtooth from Columbia. The business decision to drop the Sawtooth was a mistake. The shoe was great for Rocky desert hiking. I convinced 6 of my friends to buy it",7,0.0
"B0006HA17E:small:m._long_""shoe_lover""",B0006HA17E,The shoes would have been awesome but..... the sizes run extremely small.I even ordered a size larger than normal thinking maybe this would happen.The shoes are still too small.,4,0.0
B000HKHCW2:sizing_way_too_small:jennifer_a._miller,B000HKHCW2,"These are nice shoes, however the sizing is way small!  I would recommend ordering at least a size or two larger than what you normally wear",5,0.0
"B000KEZ23Q:no:nilofar_zameni_""dd""",B000KEZ23Q,"do not waste you money on this piece of sh** case not only it is loose it;s bad quality i just got it two days ago and the arm band came apart, and i have no idea what this white thing is that it comes with it is useless. what a waste of money.",-7,7.5
"B0000AA3WC:this_is_a_wicked_bad_idea.:s._petralia_""doctor_of_ideas""",B0000AA3WC,"If your name were Johnny Damon, maybe.  But you're bagging groceries at the Star Market for $7.25/hour.  Is this jersey really worth a day's pay to you?  The chicks aren't gonna be fooled into thinking you're on the team.  The Sox won't vote you a World Series share.  Your mom's gonna throw it in the dryer and shrink the beejesus out of it, and you're gonna wish you had that money back when your buddy Tommy is selling his old Malibu.",1,0.0
B000E84T96:make_sure_it's_leather:m._halford,B000E84T96,"I've bought the Predator Absolion TRXFG before and it is a great shoe. However, in this case it is clearly advertised as having a leather upper -- and the pair I received yesterday (blue with red and silver) is synthetic.  Make sure that if you order a leather shoe at the advertised price, you receive a leather shoe! You are not ""saving $50"" if it's synthetic",4,1.5
B000ARJT5K:find_a_better_boot:s._boone,B000ARJT5K,"You get what you pay for, I guess, but I really don't like these boots. They look fine, and the construction (appearance) seems sound; however they are NOT comfortable. I have had several pairs of Skechers sneakers and expected these boots to be comfortable (at least nearly so). Yet the right boot's footbed is clearly not manufactured correctly, as I can barely go an 8 hour workday wearing them. It feels as though there is a hump under my smaller toes. My foot also seems to pronate markedly. The left boot doesn't seem to suffer from the same defect. They also have very ""hard"" cushioning...I can't imagine them being worn in a work environment -requiring- boots.Also I've had the boots less than a month and the laces are starting to fray where they contact the eyelets.I should probably return them as defective, but the extra shipping fee makes that cost prohibitive",8,0.0
B000KQ1PDK:do_not_buy_these:brooke_rangel,B000KQ1PDK,I bought these for a bridal shower gift. They say one size fits all but they where like an XXXSmall. They torn right when they where tried on. VERY POOR QUALITY!!!! DO NOT BUY THESE,4,0.0
B000E90HKA:don't_waste_your_money!:sonflower5b,B000E90HKA,"We bought this for our teenage son.  The handling of the shipping was prompt, that is the only good thing I can say about the coat.  I will definately agree with a previous posting that the wool seems to be of very poor quality, almost felt-like. The item that looked not so great after taking it out of the box, looked terrible after only a week or so of my son wearing it to school!  I am almost ashamed to send him out of the house in the coat. If it was not so cold, I would tell him to go back to the sweatshirt he was wearing!  The item pills making it look really shabby.  No reports of seams ripped, buttons lost, or holes in the pocket, however, he may be worried that if he tells me about those things I will be upset with him because the coat was just a waste of money.  It was a major clothing item that he had picked out for himself, so imagine his disappointment!  I expected much more of the coat than I got,  and I am looking for a replacement",2,-4.5
"B000K9ZBFK:not_sturdy:ying_s._yu_""aysweetie""",B000K9ZBFK,This corset is not well made at all.  It's made of really cheap plastic boning and the boning sticked out after just a night of wear.  (I wore it to the club one night and by the end of the night the boning sticked through the top.,0,0.0
B0001YR1YS:size_matters:kermit_robinson,B0001YR1YS,"I always buy the same size and type of overalls and this is the first time ordering this pair from Dickies.  They are very stiff and tight fitting.  They should have actually been baggy on me, being the size that they were",0,0.0
"B0002ZD9Y2:wonderful_product:s._skaggs_""sue""",B0002ZD9Y2,I found these at Lane Bryant and I absolutely love them! I wear them under my work clothes every day. You've got to try them,3,0.0
B000BPMLJC:fantastic_shoe_for_bunions:bunion_+_hot_foot_guy,B000BPMLJC,must have shoe for bunion and hammertoe sufferers. i also have very hot sweaty feet and these are an excellent choice if you share these problems. very large toe box and excellent webbing for ventilation.  very good looking comfortable shoes .  only qualification is that if you stand on your feet all day or do a lot of walking you may want to pick a shoe with more support --these are very lightweight shoes but lack the support a heavier athletic shoe would offer-- but those type of shoes are usually harder on bunions and my feet get extremely hot in them,10,0.0
"B000A2LI6I:makes_a_perfect_gift!:carolyn_baer_""carolyn_baer""",B000A2LI6I,"My mother is an avid world traveler and is quite particular about how she travels. So, I bought her the cabin cuddler for her birthday and she loves it! And I quote ""It is practical and functional and makes a huge difference (re: comfort) for those long international flights."" Big hit!",2,2.3333333333333335
"B0002JTUPU:good_product,_wish_there_were_more_size_variety:plain_roy",B0002JTUPU,I'm taking off one point only because these pants don't have the short/medium/long choice as other BDU pants do.  I'm buying for a friend who prefers long inseam and regular waistline.  For other BDU pants I could have got him medium long which has waistline of 31-34'' and inseam up to 34-35''.  For this particular style I was told over the phone that they don't carry the short/medium/long varieties and my only chance of getting an inseam of 34-35'' would be to go for the large size which also has a waistline of 35-39''.  I ended up getting the large one as suggested which is a bit too wide for my friend.Other than that I'm happy with the product quality and the service I received,0,4.25
B000CFH1FU:the_best_running_shoe_i've_own:flavio_eslava,B000CFH1FU,"Clever and stylish design; a lot of colors to choose from; and an excellent performance, best sport shoe eve",2,2.6666666666666665
B000CFH1FU:gigaride_megadeal:d._carawan,B000CFH1FU,"Awesome shoes. Not necessarily worth the outlandish cost but 4 stars nonetheless. I'd recommend them to anyone who takes running seriously, and who likes to look even cooler when doing it.",8,2.6666666666666665
"B000HDCNUA:patriots_hoodie:stormygirl_""stormy""",B000HDCNUA,"This is a top quality item. I is an 80%/20% cotton/poly mix-double stitched seams...very well made. I bought a 2X for my son who ususally wears a 3X, and after putting it through the washer and dryer twice, it's just as perfect as the day it was delivered.",2,0.0
B0002PBC9G:dexter_bowling_shoes:j._lafalce,B0002PBC9G,"These shoes are awesome, I have bowled with them for the past couple of weeks and they are just what I was looking for. The color is hot and everyone on my league noticed them and said very positive things about them. Thanks for the super fast shipping and supurb quailty",4,2.8333333333333335
B0000TW9VO:great_coat:t._lee,B0000TW9VO,My husband loves this coat. He wears it all winter. If you are someone that doesnt like a bulky exceptionally warm lined coat this is it. He is uncomfortable in something like down because it is too sweaty but this is perfect. Warm enough and lightweight and comfortable. THis is the second one he has purchased.,3,0.0
B000GA75P2:bra_extenders_(3):jill,B000GA75P2,"Ordered these bra extenders since I an pregnant and now having trouble fitting into things, and they are working great!  Recevied them very quickly and they are exactly as I expected! Thanks!",-2,0.5
B000085HYG:i_really_love_it:lynz,B000085HYG,"I never buy stuff like this on line.  I like to play with/feel wallets before getting them.  But I couldn't find a thin, bi-fold that I liked, so I took a chance.It's great.  The ID feature is super handy (it comes all the way out if you're wondering).  And the brown leather is soft and nice.  It is really nice for the price.(By the way, personally, I don't think it's thick at all)",11,0.0
B000G33DPU:almost_perfect:joseph_poalillo,B000G33DPU,"I'm very satisfied with this purchase. The jeans are great quality for the price. However, it was not stated that they would be the (very)long length that they were. I had to alter them, which was an inconvenience",5,0.0
B0007YY9BA:very_roomy!:b._sullens,B0007YY9BA,"Love these boxers. I stole a pair from a friend a while back and had to have a pair of my own. Love the fabric and the cut, not too long not too short, and just the right amount of butt room.",3,0.0
B000AAU0S2:trendy_mat_-_very_usefull:ally,B000AAU0S2,I have used this mat almost everytime I've been outdoors.  I haven't seen anything like it at any department store and its much cheaper than the mats at the beachside boutiques.  It is an awesome value for the price.,2,0.0
B0009YI1I0:great!:commentor,B0009YI1I0,"Nice, soft leatherette. The inside is roomy, and the pic is fairly accurate for the size to body ratio. The tie-front detail stays so, you don't have to worry about it unraveling or loosening. Nice silver buckle accents on strap. Great",3,4.333333333333333
B0002V2YII:great_girl_socks!:dakota,B0002V2YII,"These are great girl socks! Besides being economical, they feel good, wash good, are very stylish, and don't fall down! They look great with jeans and khakis. I have ordered several more pairs, in different colors. A true value",9,3.3333333333333335
B0002T6DXC:there's_a_reason_you_wear_fur!:deirdre_root,B0002T6DXC,"Genuine leather with fur lining are about the warmest things you can possibly wear! An excellent choice for extremely cold winter weather, well worth the money spent.",0,-0.5
B000J3Y5HW:ugg_or_bearpaw:yvonne_williams,B000J3Y5HW,"I purchased these boots for my daughter for christmas. I was a little nervouse because she wanted the ugg boots. With four children sometimes a compromise is in order so when I saw these at a more reasonable price, I got them. When she opened them, she at first didn't even realize they weren't the ugg's. She has been wearing them since and I'm guessing started a new trend because others have been asking her where she got them and they also like the cost. In comparison to the more expensive boots, she says ""no difference""",0,0.0
B000EHJ0YG:so_comfy!:e._ng,B000EHJ0YG,"i've got really sensitive feet and i get blisters really easily, sometimes within 5mins of wearing a new pair of shoes. my quest for the comfortable ballet flat has ended here, after months of searching! the heel is nice and soft but there's still sufficient support here (for me that is. for those of you out there with back problems, it might not be sufficient). i got them in the gold, which is a gorgeous pale lame, and am currently lusting over the black :",5,1.3333333333333333
B0007MCPFY:hard_to_fine_size:e._turner,B0007MCPFY,"As manufacturers continue to shed unprofitable lines and present ""one size fits all,""it becomes increasingly difficultfor those of us who wear narrow sizes to find shoes that fit inanything other than the most expensive brands. These shoesare well made and an excellent value. The only negativeis that are made from a wider last and have an internal spacerto make them narrow. The heel tends to wallow a little bit inmy particular case",1,2.25
B000J3KE9K:excellent_kids'_athletic_shoe:gregory_r._nelson,B000J3KE9K,"This is an outstanding shoe!  It has good support, looks great and cleans easily.  The price is comparable to any good quality, kids', athletic shoe.  An excellent choice for an active athlete who hasn't yet grown into adult sizes.",13,0.0
"B000AS7GJU:slippers:a._krueger_""amarie""",B000AS7GJU,I liked the timeliness that the merchandise arrived. They fit my husband's feet well and he likes them. The only down side is that when he tried to tighten them the leather lace broke and so now we have to try to find something like it to fix the lace.,5,3.0
"B000IAR9VU:super:lori_k._wilkening_""supermom""",B000IAR9VU,I was so impressed with the quality and correct sizing for this suit.  My little guy looked so grown-up and handsome in his new suit!! Thanks so much !,3,4.5
B00008IF9K:comfortable!:mcbrv,B00008IF9K,"One of the most comfortable bras I've ever worn.  I own several, and they're just about all I'll wear!  Very nice fit, and good look under clothes",1,1.6666666666666667
B000FNSM9I:so_unusual!:dreampeaceluv444,B000FNSM9I,"I get compliments every time I wear this. I took a chance, because I tend to be a bit plump. As other reviewers noted, the sleeves do run snug. But otherwise it's a great jacket at a great price. The grommets are just so fun.It is fully lined. I just love this modern addition,and it's not too ""young"" feeling, just right.",2,7.333333333333333
B000HDXH14:these_jeans_are_hot!!!!:david_a._lipper,B000HDXH14,The fit is great. Sexy slim look and feel. Slight stretch to add to comfort and hugging feel of the denim. Got lots of compliments,7,3.0
"B0002X98GM:cute_bodysuits:j.a.larson_""grant~n~grace_mommy""",B0002X98GM,"Very cute tops, for a nice price.  They wash up good.  They do run a little big, just so you are aware",10,3.0
B000A20T2W:adorable_little_bag:j-girlie,B000A20T2W,"The beading on the bag is fantastic, and its very cute.  The color is even more exquisite in person.  It's just big enough to hold ID, a little money, and a lipstick, perfect for going out at night",6,3.0
"B000I3239A:lunch_cooler_bags:evelyn_j._mclean_""some_dude""",B000I3239A,They are perfect for kids daily lunches.  Would like to order more but don't where to start. Lost all the ordering information,5,0.0
B000AM3NSO:very_happy_with_this_bag:joel_moldenhauer,B000AM3NSO,"i purchased this bag recently for an overseas trip (along with the 20"" nxt roller) and i'm very happy with it.  the styling and fit is excellent, and it holds more than i expected.  it's comfortable to hold in your hand or to sling over your shoulder.  i purchased the black version.  with victorinox's lifetime guarantee you can't go wrong!  amazon.com is very competitive on price on this bag, and though there were a few stores that were cheaper i felt it was worth it to go with amazon if only because i trust them",9,0.0
"B000IHXC4G:reggie_bush_youth_jersey:robert_turella_""ne_computers""",B000IHXC4G,"Good quality workmanship, very authentic looking and sizes are easy to fit. I would buy another one. robert",3,0.0
B000OS51FW:it_is_real_nice:william_wasylk,B000OS51FW,The item is much better than any others that I have got through out the years. It should last a long time. Not rip easy. It feels very sturdy. I think it is real good,2,2.4
"B000FAR364:bless_my_soles:john_p._morgan_""light_coach""",B000FAR364,"I own lots of shoes...but I don't wear them...truth be told, I detest having things on my feet. I somehow think that if my feet are being smothered than somehow in some way, my spirit...my soul is also being somthered. But if I am in a suituation where I have to have something on my feet, I reach for my ""Birks"". Now if you have never owned a pair, you are to still call them Birkenstocks because only the people who own them are allowed to call them Birks. Birks are a sacred thing, and we can't just allow anyone to call them ""Birks"" now, can we? If we did, there would be total anarchy.I own three pairs of this particular model. They are all the same color and I get teased a lot because who on earth would buy three pairs of sandals that look exactly the same? Well, I would. I have my grubby pair that I wear when I'm at the beach and I don't care if they get wet or torn up by rocks if I happen to go look in the tidepools and such, I have my casual pair that I wear to barbecues and church...yeah, I wear sandals to church...what about it? Jesus did...and then I have my nice pair that I wear to work and events where I don't want my wife to be completely embarrassed by the fact that I'm wearing sandals...she still is, but in my mind I'm justifying the fact because I'm wearing the ""nice ones"". In fact, my wife usually calls the returaunt that we might be dining at to see if it's appropriate to wear sandals and if it isn't, I really don't want to eat there. Dang elitists.I'm thinking of getting another pair. Will I throw out the oldest pair? No. You don't throw out the Mona Lisa cuz it's old, do you? It is sooo obvious that you have never owned a pair of Birkenstocks. Are they pricey? Yeah, sure...a lot more pricey than those Fakenstocks you're wearing, but they'll last a lifetime and maybe even longer.So get a pair today...get two pairs...heck, get three pairs...and no, I am not being paid for my endorsement of this product in any way.I firmly believe that when your feet are happy, you're happy. So bless your soles with a gift from the gods. You'll be glad you did.",8,0.0
B0009MCH64:super_comfortable!:sheryl_a._williams,B0009MCH64,"I purchased a pair of these shoes several months ago in a goldish/platinum color.  They were so comfortable that I purchased two more pair in different colors!  The straps are VERY comfortable - they're elastic and not tight or constraining.  The shoe leather is very soft and not hard on your toes.  I can wear these shoes for both the AM and PM services to church, where I usually have to wear a different pair for the PM service because my feet hurt so bad!  It's hard to find a comfortable pair of heels, so when you can find them, stock up on them",3,0.0
B000A22CCM:very_cute_purse:s._singh,B000A22CCM,"This purse has a lot of positives going for it:1. Great design - the embroidery is very intricate and detailed and looks gorgeous.2. The color is very glamorous.3. It is a deal at this price (although I bought it when it was $5 higher)4. It is unique and I love it because I am unique :)In short, I love it",8,0.0
"B000I0QB00:thin_skinned,_but_sweet..._like_a_pinot_grape:n._champion_""munchkin-fever""",B000I0QB00,"I have arms like a gorilla, so I was pleasantly surprised at the length of these sleeves. They fit even my appendages nicely. I followed the advice of the other reviewers and I'm glad I did, for the large is a perfect fit on me, and I'm pretty slender. The material is fairly thin, but not see-through. Overall, I say this shirt is a good value",6,1.5
"B000MAV4M6:excellent_fit:s._haseleu_""mule_lover""",B000MAV4M6,"I never seem to have luck shopping for bras, so just took a chance on these off of another review that I had read.  They were a great deal and a wonderful fit.  I would highly recommend",5,0.0
B0006IIRQA:perfect_fit!:amazon_addict,B0006IIRQA,"Ordering online and not being able to try on clothing can be risky but it paid off with this purchase. I just wish it wasn't ""hand wash only"".",0,0.0
B00008647J:the_most_comfortable_bra_ever_made!:lisa_d._cataudella,B00008647J,As a new 36DD (can't wear underwire) this is the most supportive and comfortable bra on the market.  For the past 5 years (since my surgery) I've been searching for the perfect bra.  I have finally found it!,4,0.0
