B0006UKX38:a_real_man's_jock_strap:sf_jock_stud,B0006UKX38,"This is the real thing.  Not only is it light and easy to wash, it holds your package in place like a jock is supposed to.  This is a real man's jock strap",1
"B000AM521A:comfy_shoes,_good_price:a._roberts",B000AM521A,"Got these as a gift for my mom for Christmas. She wanted a shoe to put by the front door so she could go out and get the paper in the morning, get the mail, etc. These shoes are perfect, easy to slip on and off and very comfortable. They are a little narrow so that is why i am givng them 4 stars, but other than that they are wonderful",2
"B000I8TAS2:quick_delivery,_nice_quality:yixin_qiu_""ballq""",B000I8TAS2,"I like the service and product. The company is considerate enough to put on a size chart for people who are confused about which size of gloves to pick from online stores. This becomes very handy. The glove itself is soft and warm. It will be an ideal gift for my dad's birthday in June, although he won't be wearing it until this winter. :)",0
"B000M8RA08:incorrect_sizing_chart_utilized:a._bolen_""unhappy_customer""",B000M8RA08,I purchased a bathing suit using the sizing chart that the seller provided and it proved to be very inaccurate.  I purchased a size small based on the chart and it doesn't come close to fitting.  The suit is not exchangeable (since it is sold by a California merchant).  Now I am out of pocket and the suit does not fit.  I do not recommend this merchant to others,0
"B000M8RA08:awesome,_but...:nikki_vicious",B000M8RA08,"I had the same problem about it not really being true to size. I'm small, 5'0 and about 100lbs, but when I put the small on, it was tight. I don't have much weight to lose, so I guess I'll be spending more time in the gym toneing up.I've gotten lots of compliments on it though",0
"B0002LT2WO:best_casual_shorts_and_the_price_is_right:timothy_scully_""d'artigian_o'houlihan""",B0002LT2WO,"The shorts I purchased were very light weight was was an excellent quality considering the heat. These shorts come in even sizes up to 42'. These shorts have elastic on each side which lets the shorts expand during the day, particularly when you are working and your pockets get full or your work belt gets added weight.These shorts were the most excellent buy of this type that I have ever made",3
B00029BM1K:great_football_gear:ann_bland,B00029BM1K,My son needed this in a hurry because his team was in the regions games and the weather changed quickly.  He was warm and did not freeze with this cold gear.  It was also the perfect color to match his uniform,0
B000A10PZO:poor_fake:s._westhafer,B000A10PZO,It reminds me of a cheap imitation patch that my grandmother would sow onto a hat. I have several MLB hats and this isn't anywhere near the same quality,0
B0006ZT9EC:easygo_travel_pillow_with_pouch_(black):j._young,B0006ZT9EC,"The EasyGo Travel Pillow with Pouch (Black) is functional, comfortable, and had timely shipping. It also makes a nice travel gift.",2
B000FVBWYC:straightaway:kimberly_a._trentham,B000FVBWYC,"I love the shoes, but I suffer with an arch problem and sometimes they hurt my feet, but I suffer through it.  I do love the style",-1
B00008MN5M:the_cups_wrinkle:stephenie_swindle,B00008MN5M,"This bra fits me properly, and I am fastidious about how I wash and store my lingere.  Still, the cups gave up their  sleekness and I can't wear it with a t-shirt or other close-fitting tops",0
B0009F2HDO:the_black_dye_came_off_on_my_feet.:gale_harmon,B0009F2HDO,I loved these slippers except that the black dye came on on me feet and am having a hard time getting the dye off.  I suggest getting the natural ones.  They're a great slipper otherwise.  Thanks,2
B000A2LI6I:fantastic_and_cuddly:j._groff,B000A2LI6I,I've traveled with it and just used it to cuddle up. I'm very pleased with my purchase and its handy bag. thanks,0
B0008D6N1E:review:ng_soong_mei,B0008D6N1E,"The shoes looked wide in front but upon trying out, my toes are squashed and it can be quite uncomfortable. Nontheless, the heels are nice and presentable. Can only be worn for a short time",0
B0008D6N1E:excellent_buy:cecelia_sevier,B0008D6N1E,"These shoes are an excellent buy if you are looking for a high fashion look.  Unfortunately, they were too ""spiky"" for me.  But, the quality of the shoes is great.  Very upscale, rich look",3
"B0002UQ2WS:amazing!:tweetspie_""kim""",B0002UQ2WS,"They sell magic scarves at the Hallmark near my house, and my friend and I went in a bought two of them because they were so pretty and soft, and we didn't even notice that they were big tubes until we got in the car and started playing with them. I wear it every day and it hasn't gotten messed up at all, and it's amazingly warm and perfect! There's so many different ways to wear it, and I love it. Even my boyfriend wants one now",2
"B0002UQ2WS:fuzzy_and_so_silky_soft!:eastcobbmama_""leslie""",B0002UQ2WS,"I saw one of these scarves at the J and M bookstore in Auburn University during a big game weekend, and it was sold in the University's colors of Orange and blue.   This scarf is soft and stretchy, but no matter what you do to it, it stays fluffy and fuzzy with a silky powder puff texture to it.   I think I might wait to go back and get the orange and blue version though, I like those colors better than the those shown above",1
B0002D9EBG:alright:s._turner,B0002D9EBG,I go to high school and my class color is purple. Finally I found something that is cool to wear on color wars days. They look very good and do not look cheap at all. They were also very bright and shiny. I am very pleased,1
"B000CFH1FU:very_satisfied,_it_was_what_i_expected_and_the_price_was_right:a._stavrou",B000CFH1FU,The shoes lived up to my expectations - you just need to wear them couple of days (or run couple of hours) before they fully adjust to your feet,0
"B0007VZQWO:great!:tennis_anyone?_""michele2000""",B0007VZQWO,This one actually WORKS!  The others I have tried rolled down and made your situation worse looking!  And these are easy to wash....I just throw mine in a mesh pantihose bag and in the washer....comes out perfect!  Love them!,-2
B000HDCNUA:good_service:christine_a._bischoff,B000HDCNUA,"We received the sweatshirt in a timely manner.  In fact, sooner than expected.  The sweatshirt was exactly what we expected and of good quality.  I am very happy with the service",0
"B000GRWM9O:quality_quality_:c._e._lo_""cherif's_mommy""",B000GRWM9O,"These are great jeans.  My 4 year old son has now begun crawling around while playing with his cars, these jeans hold out for a very long time.  I will get these and Old Navy jeans any day!",3
B0002PBC9G:bowling_shoes:karen_l._cunningham,B0002PBC9G,We were very pleased with our recently ordered bowling shoes!  They were a little tight initially but now fit quite well and look femanine!  They were received in record time as well.  Thanks,3
B0002PBC9G:comfortable_and_well-made_shoes!!:j_fiffer,B0002PBC9G,"I love my new bowling shoes!  The size was right on target, unlike clothes where sometimes a size 5 pant fits but yet another pair of the same size in another brand name is way too big or small.  Order a size shoe you normally wear.  They are light-weight and durable.  Expedient delivery and great courteous service too!",3
"B0002PBC9G:great_shoes!:deborah_s._green_""d._green""",B0002PBC9G,"Much better than renting.  I like the shoes, and there really pretty.  Hopefully, I will improve my game.  Good shoe, great price",4
"B0002PBC9G:bowling_shoes_worth_wearing:bowling_in_la_""corkieg""",B0002PBC9G,"Now, I'm no expert on bowling shoes.  The only ones I had ever worn were the rentals at the alley, but I bought these and they are super comfortable and lightweight.  Believe it or not, they actually helped me improve my bowling game because I have better control now.  They seem to run true to size because I bought my usual 7 1/2 and they fit like there custom made.",3
B0002PBC9G:nice_bowling_shoe:desi_girl,B0002PBC9G,I especially like the look of this shoe. I like bowling but not the bowling shoes. Dexter Bowling Dottie is a nice looking shoe,4
"B000K614A4:leather_blazer_review:chris_robertson_""tp_pink""",B000K614A4,My husband was very happy with the leather blazer.  The leather is very soft and a beautiful color.  The fit was also very good.  We were happy with this purchase,3
B000LPE81Q:like_the_skirt-longer_than_appears:k._dabrowski,B000LPE81Q,"This item appears to be a short mini skirt in the picture, but it runs kinda long.  I wouldnt reccomend going down a size though, it runs small around the waist.  I do like the skirt though, its a really cute plaid and nicely styled",0
B0000B38P2:very_good:sandra_c._kisser,B0000B38P2,"This is a gift for my 13 yr old son, who does not have it just yet.  I am positive that he will be very excited and enjoy wearing it",2
B0002M1JXS:olga_bras:l._wood,B0002M1JXS,These are the most comfortable bras I have ever bought. Most bras do not have a wide enough band on the side so the body tends to hang over the material. This bra has a nice wide side band.I now have several of these in all 3 colors.,2
"B000JNDWTO:average:mark_downing_heese_""mdh""",B000JNDWTO,"i bought 2 sets of these (blue and black) because of the price and to really stock up.  they look nice and just as pictured but the fit on these is less than desirable.  if you (or your man) like to just wear their boxers when lounging around the house they may find these have an awkward feel and constraint.  because of this constraint as far as movement i DO NOT recommend anyone wearing these if they plan on being even remotely active during their day.  played a couple hours of basketball and these boxers were not comfortable at all.  for everyday lounging while wearing shorts/pants then they feel fine.for someone who likes to run, jog, or play sports, i highly recommend finding a different set",6
"B000M12Z1E:good_service:daniel_e._parnell_""dan""",B000M12Z1E,I ordered these shirts to wear as a uniform dress shirt.  The price and the product fit my need very well.  They were also delivered in a timely manner and in perfect condition.  I was very pleased with my transation,1
B0006I92UA:great_service_and_a_bargain!:amazon_fan,B0006I92UA,"It's so nice to not have to drive all over town looking for something, to find exactly what you want, and at a bargain price! Super service and what a deal",3
B0002IESLM:web_belt_purchase:mike_dillemuth,B0002IESLM,"This company, Andrew Christian did an excellent job.  This was a small order.  Nevertheless, the price was reasonable, the quality good, and the items arrived the same day as my Amazon book purchase.  Excellent job all around",3
B000GG6872:purple???:j_q,B000GG6872,"Fine t-shirt, but didn't know it was Purple.Brings to mind the great line from Babylon 5:Londo ""but in Purple I am stunning""",2
B000EZT6NS:savane_pants_-_no_cuffs:stephen_r._beckham,B000EZT6NS,"I am pleased with the quality of the pants, but was disappointed that they did not have cuffs. The Web site indicated that pants through waist size 44 had cuffs. I ordered size 44, but the pants did not have cuffs",1
"B0006N53R6:awesome!!!_usable_and_comfy,_but_dont_wear_for_long_periods:pauine_j._mcauliffe_""junebugpauline""",B0006N53R6,"These are great lightweight slippers with rubber soles.  They are warm and handy.  They provide absolutely no support so if you have bad feet, they are not good for wearing for long periods.",3
B000GA75P2:loved_this_product:c._pageau,B000GA75P2,"This is exactly what I was looking for. Last year I had a back surgery and I needed a bra that would fit me but would be very lose on my back because my current bra was too tight for my very sensitive back. I bought a bra that was two or three sizes bigger than my actual size but it did not work. It was still too tight. I finnally bought these bra extenders and they are perfect!! I can continue using my same bras and they are now lose enough so that they do not cause me any pain.It comes in pairs of two, but I only need to use one of the extenders, wich ties to the other extreme of my bra.",1
"B0009C7QA6:great_shoes:andrea_flowers-kyle_""my3sons""",B0009C7QA6,"I bought these shoes for my 12 hour days nursing.  they're great.  the shoes are ""vented"" on the sides and therefore my foot breathes and doesn't sweat",3
"B000IB4ARK:good_shirt_but_the_sizes_do_run_a_bit_smaller_than_others.:mr._jamma_""jamma""",B000IB4ARK,The quality of these shirts are nice. The only slight complaint is that the the neck area is a bit tight. You might want to consider getting one size larger than you normally wear.,3
B000AAALO0:nice_sandals.:kenneth_d._luckett,B000AAALO0,I was having pain in my feet because of other flip flops not supporting the arch.  Foot pain has gone away.  ..so has the pain of finding a bottle opener.  Very comfortable.,-3
B000E5V8BQ:comfy_shoe:sds,B000E5V8BQ,These life stride shoes fit like a glove!  They don't pinch and they were made with quality.  I really like these,3
B000M3OP6A:perfection_in_a_bag:michael_glynn,B000M3OP6A,To be able to get something this stylish and practical while supporting such a heart-warming cause is just incredible. Its a consumer's dream. We need more products like this. I've never felt so good about a purchase. It was the perfect gift for my mom and sister who both love the bag and the story,2
"B000I2XN9U:comfy_and_cute:pfsranna_""novice_cook""",B000I2XN9U,"I got these shoes just in time for Spring and they are comfortable but, are high enough so that they don't feel dowdy.  Nice pair of shoes",2
B000K1W7L4:a_fitting_silicone_case:t._j._smith,B000K1W7L4,"I got this case because I needed something to protect my new iPod Shuffle.  I also got it so it would match my black headphones (I got the black color case.. obviously..)  I find that the case works well.  It fits the shuffle very nicely.  The face buttons are easy to navigate as the volume up/down and forward/back buttons are clearly formed within the silicone case.  There is a slight misfit on the back of the case where the clip meets the back of the shuffle, but it's very minute, and doesn't interfere with the overall look and fit of the case; i never really notice it. That why it gets 4 stars and not the full. Overall, I'm happy with the case.  It's also a great price",3
"B0009YI1I0:so_cute!:britney_""abercrombie_freak""",B0009YI1I0,"This bag is so cute! Really roomy inside, and I've had it only one day and I already had like hundreds of complements on it! It came very quickly, and the service and packaging was outstanding! I'll definitley recommend this to everyone!",4
B0009NUIXC:great!:l._hanson,B0009NUIXC,"This product was great...I bought two for a gift for Christmas, this one and another one from a brand name that cost 5 times as much and I returned the more expensive one...this one had a lot better quality so I was happy! I'm thinking of buying one for myself now!",5
B0002V2YII:hue_socks_:mmqc,B0002V2YII,"This is an excellent product.  They are by far the best socks I've ever worn.  They don't fall down, hold their shape after repeated washings and are soft and comfortable.  I love the two tone effect when the rolled top shows the contrasting interior color.  These are truly wonderful socks",5
B0002V2YII:cute_little_socks!:t._sine,B0002V2YII,"I like them!  They're perfect for summer, or any time you don't need really warm socks",5
B000FCN6IQ:nine_west_botamy_boot:george_zivkovich,B000FCN6IQ,"I feel like I got a Great deal, the quality of the leather is superb, what a beautiful boot, they are comfortable as well.  Thanks",5
B000FCN6IQ:nice_looking_boots:d._thompson,B000FCN6IQ,"Nice looking boots but to large in the calf area going up to the knee.  The boots leave a noticable gap if your wearing a skirt, if your planning on wearing pants tucked into the boots they are perfect.",2
"B000FCN6IQ:terrific_boot:s._sherwood_""word_player""",B000FCN6IQ,"This is a gorgeous boot -- simple but elegant style, with a high, graceful heel. These boots go with everything from casual to dressy, and, although the toes are quite pointed, they are extremely comfortable. I can wear them all day and walk considerable distances, and they still feel great. I had never ordered shoes by mail before, so I was somewhat apprehensive; however, I couldn't be more pleased. Without question, these are the best boots I've ever owned",4
"B000FCN6IQ:i_love,_love,_love_these_boots:pamela_furst_""iheartshoes""",B000FCN6IQ,"These are the greatest boots I have ever owned. I have received so many compliments, and they go with everything. If only I had more $, I'd buy another pair in a heartbeat",3
"B0002T6DXC:very_nice_warm_gloves,_ignore_spam_by_antifur_people:mark_twain_""live_from_ny""",B0002T6DXC,"No rabbits were killed for these gloves, can't these guys read. And I also happen to think fur is ideal for warmth. Yes, native americans and all the people the ultra left worship wore fur. communists wore fur. TO KEEP WARM. These gloves are soft and luxurious and I love the",-1
B0002TW1DI:classic_sock:h._nussbacher,B0002TW1DI,Do you have a hard time finding quality black socks?  Don't buy the Fluffy version since it will just make your foot sweat.  This sock can be worn hundreds of times before the heal will become low.  Cool in the summer and warm in the winter.  Never itches or scratches.  Stays up and not too tight.  The perfect sock,-2
B000BC9XQ4:colors_galore:nicole_daniel,B000BC9XQ4,This shirt is comfortable and fits well as long as you wash it a lot. I have a tendency to wear a shirt non-stop for days and it gets stretched. Other than that I love the color selection too,2
B000EHJ0YG:pretty_good:maya,B000EHJ0YG,"I bought these because I needed some basic black flats that I could wear often. The great thing is they didn't need to be broken in, and they were comfortable as soon as I started wearing them, since the leather is really soft. But, this also means it is more prone to scratches and scuff marks, so be careful when wearing them (mine have small rough patches at the toes just after wearing them 2-3 times, but I walk a lot). They're really comfortable to wear throughout the day, but not too breathable, so wear some shoe liners with them. Overall, I really like Steve Madden shoes and these were a great buy.",4
B000EHJ0YG:very_stylish:rebecca_m.,B000EHJ0YG,"I ordered 1/2 a size larger than what I normally wear, they are very comfortable, but I could have ordered them in my normal size. Very nice looking",0
"B000ASBMAY:nice_shoes_to_bang_around_in.:edward_b._young_""e_z_ed""",B000ASBMAY,"I found the shoes to be pretty much what I'd hoped for, a pair for everyday use that had a certain style and comfortable feel.  The shoes have a scruffy look, which works for me. I like them",1
"B000ASBMAY:nice_show_for_the_price:r._catapang_""rhcat""",B000ASBMAY,"Shoe was as described.  And for a stylish pair, it was well worth the price.  Free S/H and No Tax charged was a great added feature",2
B0006TOZYW:can't_argue_with_these:d._myers,B0006TOZYW,"Total classic, white boxers.  Fit great, not too trim, not too baggy.  Maybe a little pricier than the Windham Pointe stuff, but a lot better manufactured.  No waist-band hip-fatigue lines at the end of the day, wife loves them -- can't go wrong",4
B0006TOZYW:boxers_are_cool!!!!:,B0006TOZYW,"I have been wearing Boxers for 2 years and i never stop wearing them. They are sexy looking. I use them for wearing underneath my pants, walking around the house in, and sleeping in. I sleep in boxers and a t-shirt. Those wimpy boys who don't wear boxers you better start wearing them. The way to look cool wearing them are going to a sleep over and sleep in them ok",2
"B0002ZB00W:can""t_beat_the_price:janice_rebmann",B0002ZB00W,"This camo t-shirt was exactly as represented. The only reason for the lack of a 5th star is because I thought that they should have listed in the description that the shirt runs small so order big, or to let us know it was sized for Juniors.  Thank goodness I ordered XLARGE!",-2
"B000H97U20:doesn't_work_on_my_phone,_but_cute!:melissa_r._varton_""missy_v""",B000H97U20,I received this item after having placed it on my wish list....not knowing that it does NOT work with my cell phone.  Your phone must have a place to put a handle strap on it---which is how this charm attaches.  There is no alternative to attaching it so I put it on a purse instead,1
B0001YR1W0:bought_shorts:d._munchel,B0001YR1W0,"In response to Amazon asking for a review on these shorts, here it is. They're shorts. Not much more I can say about them. They are a little comfortable but nothing to write home about",0
"B0007MCPFY:a_great_pair_of_shoes_and_an_excellent_price:l._garetto_""lgaretto""",B0007MCPFY,Beautiful black leather and deerskin shoes that are of the quality you'd expect from Bostonia.  An amazing price as well,3
B0007MCPFY:great_shoe!:derek_s._weaver,B0007MCPFY,"This is a nice looking comfortable shoe.  I have used this shoe on business interviews and a wedding so far and have found the shoes to be very comfortable.  If I had to buy this shoe over again, I would do so in a heartbeat",5
"B000HZFSVE:what_a_deal!!:mrs._monica_disabato_""shoe_queen""",B000HZFSVE,This shoe is perhaps the best pump I've purchased in a long time.  The quality is fantastic.  Unisa makes a great product and Amazon provided a fantastic price... what more can I say,3
B000K8L4UW:fantastic_shoe:gdmf,B000K8L4UW,"Ths is a great shoe. I bought it for wearing while walking on or near beaches, but it looks so good, I often wear it in completely dry places.",3
B000AS7GJU:perfection:matt_danford,B000AS7GJU,"I can't believe the bargain I got with these slippers. I ordered one pair and as soon as I put them on I came back and ordered the last two pairs they had in my size. It is so difficult to find quality slippers with a wide width but these are PERFECTION. Well made, comfortable, nice looking, I would even wear them to run to the store (gosh does that sound like some grandfatherly thing or what). They are sharp looking and comfortable. What more can you ask",1
B0007MXZGW:cookware_is_wonderful:betty_crocker,B0007MXZGW,Thank you so much for the speedy delivery they came in time for the rehearsal dinner.  I loved the red silk neck ties and they really made all the ushers stand out. They made very nice thank you gifts. We were all pleased.marjorie300,5
B000FSAUYS:isotoner_classic_terry_ballerina_slippers:john_c._behringer_jr.,B000FSAUYS,"Plush, soft terrycloth fabric with padded inner sole cushion make these very comfortable.  Elastic around the ankle and a rubber sole make these versatile enough to wear out-doors (i.e. taking out the trash)",2
"B0002IC652:the_best_ever!!!:j._zelikson_""noa23""",B0002IC652,"This is the best sunglasses I ever had ,especially for this price!I got so many compliments,especially on WMC week in Miami which was really surprising cause everybody is so stylish over there ,so it's really worth it",3
B0002IC652:fair_price_on_decent_glasses:pin_head,B0002IC652,"I don't spend a lot on sunglasses because I destroy them regularly. I bought these as they were in the right price range for a ""disposable"" item. These are as good as you can expect for this price. They are relatively well made out of decent grade materials. They were a little tight on me, so I bent them out a touch, and now they are comfortable. These are a good value",0
"B0002IC652:1312_aviator_sunglasses:kenneth_e._estes_""ken_estes""",B0002IC652,I am very pleased with these sunglasses.  They fit very comfortably and I have been wearing them constantly.  The glasses do not fall off if I should bend down to pick up something.  They provide a comfortable shield from Mr. Sun when he is at his peak during the day.  And the best part is that price I paid for these glasses was very reasonable,4
B0006N3KQW:comfy_panties:humble_stumble,B0006N3KQW,"Well, I cannot speak for the previous commentor, but I have worn these for about 5-8 years. Yes, I have kept a pair that long! They haven't worn out at all. Of course, my underwear are much older, so the tag is in the back and says ""Life"". Life is by Jockey, but now that brand is exclusive to men's underwear. I plan on looking for these again at a store and trying them again. Well, so now I don't know how valid my review is because it's been so long, but the ones I do have are amazingly comfortable and I hope these live up to that",-1
B000EBGWDO:slow_and_small:m._smith,B000EBGWDO,It took 2 weeks after I ordered the hat for the company to even ship it.  I recieved it after the arrival date.  When I did finally recieve it turns out that their idea of a large is everyone else's small.,0
B00008IF9K:i'd_go_well_out_of_my_way_to_buy_this_bra.:robin_young,B00008IF9K,"I'm sure every figure is different but this bra is one of the few I've found that I would buy again.  In fact, I would go out of my way to buy this bra.  The fit is excellent and the look under t-shirts or clingy fabric is smooth and flattering.  Furthermore, it is comfortable",0
B000FNSM9I:awsome_jacket:bargain_pen,B000FNSM9I,"I was very pleased with this jacket.  The style is wonderful!  I found it to be true to size, but the arms were a little snug.  It was a fabulous price!  It is a definite keeper",9
"B000BYF212:finally,_decent_men's_yoga_shorts:james_borsellino_""yogadude""",B000BYF212,"Not too tight, not too loose. Nice material. It's so freakin' hard to find decent men's yoga shorts. Only problem is the waistling rides a little high. Much better than Prana shorts which are unnecessarily baggy",-1
"B000E891KI:chinese_laundry_""mash""_flat:tamalot",B000E891KI,"love these shoes!  very comfortable and stylish.  i have a bunion on my left foot and finding flat shoes that fit is very difficult. i wore them all day, taking my children out and the shoes didn't pinch at all.  highly recommend them, especially at the sale price!",5
B0002TVZMG:great_socks!!:judith_k._mcguire,B0002TVZMG,"My husband loves these socks. They are a little pricey however they are super soft and comfortable. My husband hates those skinny thin dress socks for work so these do a much better job, and since he seems to be in work clothes a lot his feet are always comfy",2
"B0002QVF2E:if_just_because_they_are_so_comfortable..:amber_h._""my_crush_with_eyeliner""",B0002QVF2E,"These are the most comfortable things I have ever worn on my feet; I bought them for Halloween and I'm so happy that I did; They are my new house shoes. But just in case you didn't know: the straps are only attached at the back of the slipper; So you have to sew them into the front- I'm assuming for proper fit; This is a bit annoying- coupled with the fact that there is no loop or area of fabric to sew them into without having to see your handy work through the front(no good if your terrible at sewing like me); And they soil easily;This should be expected of course(especially if they are white). Still, as my title suggests,they earn 5 stars and more because they truly are that comfortable; Especially if your house is carpeted; I can't well explain why, because the shoes really have no padding; But they hug your feet and support your arch to an extent (I'm assuming these would not be as comfortable for flat footed people).The price is great and, if you are into ballet, what do you have to loose",3
B0007NHGVG:can't_beat_the_price!:j._leipold,B0007NHGVG,"These are excellent for wearing as around-the-house leggings, or under clothes during cold Midwestern winters.  I'll probably get another pack too",3
"B000FNQEES:these_are_the_shoes__i_had_been_looking_for.:abigail_targosz_""abbey""",B000FNQEES,"I absolutely reccommend these.  They are comfortable, well constructed, and the cut is sexy...pointed toe, but with a wide enough toe box and soft enough leather to reshape a  good amount to your foot.  The side cut is perfect, its dressy yet can be worn with shorts or jeans also. I highly reccommend these flats! - Abigai",4
B000FNQEES:hepburn_rules!:bunnyfroufrou,B000FNQEES,"I have two pairs of these.  They are extremely comfortable, look great on my feet, and the price is right.  Quality seems a bit flimsy and they may not hold up for long, but who cares?  I may buy a pair in every color I can find",5
B000FNQEES:the_best_flats_ever!!!!:peenie_wallie,B000FNQEES,"I just received a pair of the MIA Hepburn black leather flats and I am thrilled. The leather is extremely soft. The shoe is stylish and can be worn with just about anything. I highly recommend these shoes so much that I'm going to purchase another pair! Ironically, my co-worker just bought a pair today",4
B000AI4IQY:excelente_item:nobel_phipps,B000AI4IQY,"This back pack is an excellent buy. I bought one for me and all my collegues wanted one. I packed it for a two weeks trip all loaded up and it did the job, pretty resistant and cool looks.The best part is the price",3
"B000AI4IQY:excelent_product,_good_material_for_a_low_price:n._phipps_""goldberg""",B000AI4IQY,"This Product is very good, the materials are tuff, and for 30 bucks that is really good. Laptop stays put in place and you have extra space for books and lots of other things",6
B000AI4IQY:great_and_economical:ny_ethnographer,B000AI4IQY,"I looked at many backpacks and many reviews on them.  This is a great bag on the cheaper end of the spectrum.  I find the pockets helpful and well designed.  I'd read that the zippers were slightly difficult - they're that way because there's a rain flap on each!!  Which I appreciate.  The bag can cinch down nicely if you don't have much in it or expand well.  And, the red is nice..",5
B0002X98GM:i_love_these!:jill_e._ruebush,B0002X98GM,"I was hesistant to order products from this company based on other reviews about quality, but these are fantastic! I think they are better than the Gerber tank onesies, and certainly easier to get in larger sizes. They have a generous cut, and the 12-18 month size is perfect for my 15 month old daughter with very long torso, although she's nowhere near the weight stated on the package (about 10 pounds less)",6
"B000A20T2W:beautiful:mckinley0930_""mckinley0930""",B000A20T2W,"I ordered 3 different coin purses from Nvie. All are gorgeous! They are small, but I wanted them that way. The quality is fantastic. No one would EVER guess how little you paid for them.**UPDATE**I BOUGHT THIS PURSE WHEN IT WAS CLEARANCED AT $3.99 THERE IS NO WAY IT IS WORTH OVER $5",3
B0000B38N8:late_delivery:bob_baird,B0000B38N8,"Once again an Internet business uses deception tactics for delivery times. The item said at the time of purchase, ships in 2 to 3 days, 15 days later I still have not received the item.",-3
"B0001ZSZRE:just_right_for_two,_easy_to_use:karen_mcauley",B0001ZSZRE,This sturdy umbrella is easy to open and close and covers two people well even in a heavy downpour.  The rounded handle is pleasant to hold--much nicer than the traditional hook-shaped umbrella handle.  The umbrella's mid-size length and weight make it comfortable to pack or carry.  It's a good product at a good price,4
"B0001ZSZRE:essential_for_serious_rain_or_sharing:david_isaac_""systems_engineer""",B0001ZSZRE,"Most umbrellas handle a light rain well, but leave you with wet pants during heavy rains.  This umbrella is essential equipment for keeping you dry during downpours.  I use it for the walking part of my commute through Washington, DC thunderstorms and it performs like a champ.  It's also big enough to cover two, allowing you to share your dry haven with a child, spouse, or co-worker.  The auto-close is great for letting you close the umbrella in a heavy rain from the shelter of your car or cab.  An auto open/close umbrella this size is very hard to find...in fact this is the only one I know of.  Quality is good...I've had one for four years that travels with me regularly on my commute.  Price at Amazon is great.",3
B000OS51FW:ibex_rain_suit:demdj,B000OS51FW,"Got an opportunity to use the rainsuit on fishing trip. Keeps you dry, but does not block the wind very well. Overall, good product for the price",2
"B000OS51FW:good_product,_but_pants_are_too_long.:c._reed",B000OS51FW,"This rainsuit works very well, especially the jacket. The water proofing is excellent and the price is decent. The only problem is that the pants are too long and it is hard to alter them since it would ruin the waterproofing.",1
"B000OS51FW:exactly_what_i_needed:b._h._murphy_""merf""",B000OS51FW,"I bought this rainsuit so that I could ride my motorcycle in all weather.  It works great against the rain, and it is also the perfect outer shell during the rare freezing temperatures we get in Dallas",3
B0006TP1RM:nice_and_comfortable:jwpluto,B0006TP1RM,"Just recently bought the Army Trunk. Very comfortable cotton boxer brief. Compared to other brands I own, they are as good or better than CK, 2Xist.",2
B000A0A06O:great_for_workout_or_costume!:john_holme,B000A0A06O,"I bought these gloves for my kids' Hallowe'en costumes (they both wanted to be terrorists). The older one now uses them to protect his hands while doing weight training at the YMCA. They are great as part of a costume. As he's only used them a few times for weight training, I'm not entirely sure how they'll hold up under the long haul in that capacity..",1
B000H227MA:nice_short_total_body_toning_workout.:jennifer_kohlbrecher,B000H227MA,This is a nice upper body workout because you're constantly moving the ball in various positions that really work your shoulders.  They also throw in static lunges for your buns and some short cardio bursts.  I consider myself an advanced exerciser and the 8# ball really gives you a great toning workout and keeps your heart rate up,3
"B000HNUMM6:nighty:sally_mally_""t""",B000HNUMM6,"This item came in a timely manner and I was satisfied with the item as well, the only con is that the shipper used the postal service instead of UPS on the shippin",2
"B00062Z3AY:expensive,_but_comfortable:scott_broadbent_""mr152""",B00062Z3AY,"They're stylish too.  I am wearing a pair now and feel totally at ease in them.  The best pair of underwear I own, even if they seem quite expensive",2
B0009MDEBQ:work_shirts:harold_e._adcock,B0009MDEBQ,"Excellent craftsmanship and material quality.Only drawback is needs a little pressing after washing, others I have  tried will be virtually wrinkle free",3
"B000AN1TWK:love_them.....:belinda_snow_""belinda""",B000AN1TWK,"I love Camouflage pants... This year they are suppose to be a big fashion statement.....These pants are wonderful....Good material and pattern... Draw string for the waist... They ride lower on your waist too...They run big..They are not skin tight by any means....They work for me, and can for you too....These are great...I might get a smaller size next time...I washed them and dried them and they did shrink some, but not much....I say get some... You will love them... !!!!",12
B000AON0Q2:pink_is_salmon_-_just_know_that_when_you_buy:chaton_amant,B000AON0Q2,I like PINK.  These CROCs were Salmon colored.  I use them but would have preferred a different color.  Still they are comfy and make it easy to get up and go,2
"B000AON0Q2:crocs_review...:j._rose_""ex-teacher""",B000AON0Q2,"Loved the shoes! Took them on vacation and got tons of questions and comments on them. Have since gotten another pair, different color/model and love those too",3
"B000IMGOMI:be_careful_when_ordering_the_size_:jay_c._coppola_""jayco59""",B000IMGOMI,"I bought a pair of these for my wife and ended up giving them to my daughter because I got the wrong size.  I know my wife has a 9 size foot but the shoe size tool on the page doesn't tell you what ""Small"", ""Medium"", or ""Large"" translate to in numbers.  I got a medium and that was a 6 to 7 size.  At least it fit my daughter's foot",-2
